date,premise_code,item_code,price,premise,address,premise_type,state,district
2024-05-27,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-28,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-28,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-28,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-28,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-29,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-29,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-29,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-29,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-30,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-30,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-30,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-30,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-31,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-31,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-31,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-31,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-01,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-01,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-01,14811,2,10.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-01,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-02,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-02,14811,2,10.6,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-02,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-03,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-03,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-03,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-04,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-04,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-04,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-04,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-05,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-05,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-05,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-05,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-06,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-06,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-06,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-06,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-07,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-07,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-07,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-08,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-08,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-08,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-09,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-09,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-09,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-12,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-12,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-12,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-13,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-13,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-13,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-13,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-14,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-14,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-14,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-14,16547,2,7.9,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-15,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-15,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-15,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-15,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-16,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-16,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-16,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-17,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-17,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-17,16547,2,8.19,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-18,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-18,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-19,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-19,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-20,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-20,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-20,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-21,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-21,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-21,14811,2,10.1,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-22,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-22,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-22,14811,2,9.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-23,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-23,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-23,14811,2,9.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-23,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-24,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-24,14811,2,9.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-24,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-25,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-25,14811,2,9.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-25,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-26,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-26,14811,2,9.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-26,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-27,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-27,14811,2,9.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-27,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-28,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-28,14811,2,9.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-28,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-29,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-29,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-29,16547,2,7.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-04-30,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-30,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-04-30,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-04-30,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-02-01,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-01,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-01,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-02,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-02,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-02,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-03,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-03,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-03,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-04,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-04,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-04,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-05,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-05,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-05,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-06,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-06,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-06,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-07,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-07,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-09,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-09,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-02-09,14811,2,10.4,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-02-13,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
